도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
덕적작은도서관,인천광역시,옹진군,작은도서관,매주일요일,09:00,15:00,09:00,15:00,00:00,00:00,12,1065,10,10,3,14,"인천광역시 옹진군 덕적면 덕적남로 7, 2층",인천광역시 옹진군 덕적면,032-899-3712,2471.0,800.53,,37.22648044,126.1467783,2022-06-20,3580000,인천광역시 옹진군
광탄도서관,경기도,파주시,공공도서관,매주 월요일,09:00,20:00,09:00,18:00,09:00,18:00,250,23296,70,0,7,14,경기도 파주시 광탄면 심궁로 23,광탄도서관,031-940-5828,1630.0,1859.0,https://lib.paju.go.kr/gtlib,37.7767963,126.8573235,2022-10-21,4060000,경기도 파주시
무지개작은도서관,경기도,파주시,작은도서관,매주 월요일,10:00,19:00,09:00,18:00,09:00,18:00,26,9109,26,0,7,14,경기도 파주시 새꽃로 193 금촌역사내 1층,무지개작은도서관,031-941-2958,14960.0,103.0,https://lib.paju.go.kr/jalib/menu/10013/contents/40006/contents.do,37.7655274,126.7742042,2022-10-21,4060000,경기도 파주시
금곡작은도서관,경기도,파주시,작은도서관,"매주 일,월요일",10:00,16:00,10:00,16:00,10:00,16:00,90,8638,25,0,7,14,경기도 파주시 법원읍 술이홀로 1315,금곡작은도서관,031-959-9506,9414.0,247.0,https://lib.paju.go.kr/jalib/menu/10013/contents/40006/contents.do,37.8849734968,126.8777838787,2022-10-21,4060000,경기도 파주시
탄현작은도서관,경기도,파주시,작은도서관,"매주 토,일요일",11:00,17:00,11:00,17:00,11:00,17:00,25,8732,6,0,7,14,경기도 파주시 탄현면 소금쟁이길 71,탄현작은도서관,031-946-0350,91.0,84.0,https://lib.paju.go.kr/jalib/menu/10013/contents/40006/contents.do,37.7699797666,126.7029598,2022-10-21,4060000,경기도 파주시
금정도서관,부산광역시,금정구,공공도서관,매주 월요일 및 국가지정 공휴일,09:00,22:00,09:00,17:00,00:00,00:00,1168,249939,101,14057,5,14,부산광역시 금정구 금정도서관로 33(청룡동),부산광역시 금정구청(공립),051-519-5601,8181.0,8466.0,http://library.geumjeong.go.kr,35.27261359,129.096181,2022-11-22,3350000,부산광역시 금정구
금샘도서관,부산광역시,금정구,공공도서관,매주 월요일 및 국가지정 공휴일,09:00,22:00,09:00,17:00,00:00,00:00,88,56210,68,571,5,14,"부산광역시 금정구 기찰로94(부곡동), 금샘도서관",부산광역시 금정구청(공립),051-519-5900,3447.0,4787.0,https://www.geumjeong.go.kr/gslib/index.geumj,35.23915436,129.0939607,2022-11-22,3350000,부산광역시 금정구
청주오창도서관,충청북도,청주시,공공도서관,금+국가지정 공휴일,09:00,22:00,09:00,18:00,09:00,18:00,148,100791,48,0,5,15,충청북도 청주시 청원구 오창읍 두릉유리로 1141-10,청주시 도서관평생학습본부,043-201-4142,2739.0,1781.09,http://library.cheongju.go.kr/lib-oc/index.do,36.74253098,127.455007,2022-10-01,6430000,충청북도
청주오송도서관,충청북도,청주시,공공도서관,월+국가지정 공휴일,09:00,22:00,09:00,18:00,09:00,18:00,375,117078,91,0,5,15,충청북도 청주시 흥덕구 오송읍 오송생명1로 180,청주시 도서관평생학습본부,043-201-4167,1156.65,2752.0,https://library.cheongju.go.kr/lib-os/index.do,36.63517633,127.3232685,2022-10-01,6430000,충청북도
청주서원도서관,충청북도,청주시,공공도서관,금+국가지정 공휴일,09:00,22:00,09:00,18:00,09:00,18:00,346,123709,73,1575,5,15,충청북도 청주시 서원구 분평로 35,청주시 도서관평생학습본부,043-201-4182,2692.0,2365.0,http://library.cheongju.go.kr/lib-sw/index.do,36.60869427,127.489142,2022-10-01,6430000,충청북도
청주흥덕도서관,충청북도,청주시,공공도서관,월+국가지정 공휴일,09:00,22:00,09:00,18:00,09:00,18:00,231,135248,74,573,5,15,충청북도 청주시 흥덕구 증안로90번길 34,청주시 도서관평생학습본부,043-201-4208,2950.0,2480.0,https://library.cheongju.go.kr/lib-hd/index.do,36.63439533,127.4320574,2022-10-01,6430000,충청북도
청주강내도서관,충청북도,청주시,공공도서관,금+국가지정 공휴일,09:00,22:00,09:00,18:00,09:00,18:00,150,87682,69,0,5,15,충청북도 청주시 흥덕구 강내면 가로수로 568,청주시 도서관평생학습본부,043-201-4043,1626.0,605.08,http://library.cheongju.go.kr/lib-gn/index.do,36.62387327,127.3630519,2022-10-01,6430000,충청북도
청주금빛도서관,충청북도,청주시,공공도서관,금+국가지정 공휴일,09:00,22:00,09:00,18:00,09:00,18:00,193,50068,67,126,5,15,충청북도 청주시 상당구 호미로 272(금천동),청주시 도서관평생학습본부,043-201-4136,12528.0,4052.0,https://library.cheongju.go.kr/lib-gb/index.do,36.63099429,127.511729,2022-10-01,6430000,충청북도
청주기적의도서관,충청북도,청주시,공공도서관,월+국가지정 공휴일(어린이날제외),09:00,18:00,09:00,18:00,09:00,18:00,100,51040,50,67,5,15,충청북도 청주시 서원구 구룡산로 356(수곡동),대한청소년충효단연맹,043-283-1845,4209.0,969.0,https://library.cheongju.go.kr/lib-ml/index.do,36.6179524,127.4834234,2022-10-01,6430000,충청북도
충주시립도서관,충청북도,충주시,공공도서관,월+법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,517,482793,117,12589,5,21,충청북도 충주시 예성로 207,충청북도 충주시청,043-850-3971,13372.0,7298.0,https://lib.chungju.go.kr,36.97477945,127.9338048,2022-10-01,6430000,충청북도
충주호암도서관,충청북도,충주시,공공도서관,월+법정공휴일,09:00,18:00,09:00,18:00,09:00,18:00,13,53713,36,0,5,21,충청북도 충주시 중원대로 3324(청소년 수련원 2층),충청북도 충주시청,043-850-7410,0.0,275.0,https://lib.chungju.go.kr,36.96502318,127.9264005,2022-10-01,6430000,충청북도
충주엄정꿈터도서관,충청북도,충주시,공공도서관,월+법정공휴일,09:00,18:00,09:00,18:00,09:00,18:00,30,25129,36,104,5,21,충청북도 충주시 엄정면 자바위길 8,충청북도 충주시청,043-854-3031,2145.0,534.0,https://lib.chungju.go.kr,37.08698809,127.9153446,2022-10-01,6430000,충청북도
충주어린이청소년도서관,충청북도,충주시,공공도서관,월+법정공휴일,09:00,18:00,09:00,18:00,09:00,18:00,29,25256,36,0,5,21,충청북도 충주시 금봉6길 21,충청북도 충주시청,043-850-3980,988.0,564.0,https://lib.chungju.go.kr,36.96371213,127.9420679,2022-10-01,6430000,충청북도
서충주도서관,충청북도,충주시,공공도서관,월+법정공휴일,09:00,18:00,09:00,18:00,09:00,18:00,170,35694,42,0,5,21,충청북도 충주시 중앙탑 원앙4길 48,충청북도 충주시청,043-850-7411,3732.5,2557.76,https://lib.chungju.go.kr,37.017397,127.838026,2022-10-01,6430000,충청북도
경산시립도서관,경상북도,경산시,공공도서관,둘째 주 월+넷째 주 월+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,504,101708,35,63547,5,10,경상북도 경산시 하양읍 문화로10길 15,경상북도 경산시청,053-853-8659,4343.0,2557.0,http://lib.gbgs.go.kr,35.91321417,128.812946,2022-06-16,5130000,경상북도 경산시
경산시립장산도서관,경상북도,경산시,공공도서관,화+일요일을 제외한 공휴일,09:00,20:00,09:00,20:00,09:00,20:00,154,110470,33,196,5,10,경상북도 경산시 경산로13길 7,경상북도 경산시청,053-816-2240,2324.0,1496.0,http://lib.gbgs.go.kr,35.81451734,128.7303643,2022-06-16,5130000,경상북도 경산시
금호1가동우리동네북카페책단지꿀단지,서울특별시,성동구,공공도서관,토+일+법정공휴일,09:00,17:00,00:00,00:00,00:00,00:00,28,4757,1,0,3,14,서울특별시 성동구 행당로 15 (금호동1가),서울특별시 성동구,02-2286-7343,71.0,71.0,,37.554834,127.021637,2022-08-25,3030000,서울특별시 성동구
"금호2,3가동어린이작은도서관",서울특별시,성동구,공공도서관,토+일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,20,8793,1,0,3,14,서울특별시 성동구 금호동2가 무수막18길 1,서울특별시 성동구,02-2286-7374,77.0,77.0,,37.553233,127.0208504,2022-08-25,3030000,서울특별시 성동구
금호4가동어린이작은도서관,서울특별시,성동구,공공도서관,토+일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,20,7303,1,0,3,14,서울특별시 성동구 금호동4가 독서당로46길 26 금호4가동주민센터,서울특별시 성동구,02-2286-7383,134.0,134.0,,37.54715523,127.0224398,2022-08-25,3030000,서울특별시 성동구
마장동작은도서관,서울특별시,성동구,공공도서관,토+일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,20,4989,1,0,3,14,서울특별시 성동구 마장동 마장로42길 11 마장동주민센터,서울특별시 성동구,02-2286-7256,46.0,46.0,,37.56631825,127.0454072,2022-08-25,3030000,서울특별시 성동구
사근동어린이놀이터도서관,서울특별시,성동구,공공도서관,토+일+법정공휴일,10:00,17:00,00:00,00:00,00:00,00:00,20,4963,1,0,3,14,서울특별시 성동구 사근동 사근동길 37 사근동공공복합청사,서울특별시 성동구,02-2286-7271,51.8,51.8,,37.56149975,127.0453273,2022-08-25,3030000,서울특별시 성동구
제천시립도서관,충청북도,제천시,공공도서관,매주 월요일+법정공휴일,09:00,23:00,09:00,23:00,09:00,23:00,156,188363,3625,11818,10,14,충청북도 제천시 내제로318,충청북도 제천시청,043-646-2019,15331.0,2800.36,https://www.jecheon.go.kr/jclib/index.do,37.145061,128.220136,2022-09-28,4400000,충청북도 제천시
의병도서관,충청북도,제천시,공공도서관,매주 월요일+법정공휴일,09:00,20:00,09:00,20:00,09:00,20:00,0,15503,50,167,10,14,충청북도 제천시 내제로318,충청북도 제천시청,043-641-3726,,2055.66,https://www.jecheon.go.kr/jclib/index.do,37.145061,128.220136,2022-09-28,4400000,충청북도 제천시
제천여성도서관,충청북도,제천시,공공도서관,매주 월요일+법정공휴일,09:00,23:00,09:00,23:00,09:00,23:00,144,62955,984,0,10,14,충청북도 제천시 독순로 70,충청북도 제천시청,043-646-6561,344.0,964.92,https://www.jecheon.go.kr/jclib/index.do,37.13888265,128.2106304,2022-09-28,4400000,충청북도 제천시
봉양도서관,충청북도,제천시,공공도서관,매주 월요일+법정공휴일,09:00,18:00,09:00,18:00,09:00,18:00,48,29054,372,397,10,14,충청북도 제천시 주포로8길 3-1,충청북도 제천시청,043-646-2018,1006.0,660.88,https://www.jecheon.go.kr/jclib/index.do,37.132351,128.124555,2022-09-28,4400000,충청북도 제천시
기적의도서관,충청북도,제천시,어린이도서관,매주 월요일+법정공휴일,09:00,18:00,09:00,18:00,09:00,18:00,180,121538,278,8957,10,7,충청북도 제천시 용두천로38길 30(고암동),책읽는사회문화재단,043-644-1215,4895.0,1069.53,http://www.kidslib.org,37.155253,128.2200645,2022-09-28,4400000,충청북도 제천시
대방2차Book적Book적작은도서관,부산광역시,강서구,작은도서관,토+일+공휴일,12:00,18:00,00:00,00:00,00:00,00:00,62,8080,0,0,5,7,부산광역시 강서구 명지국제5로 11,명지대방노블랜드 오션뷰2차,051-294-8705,141.0,141.0,,35.09532965,128.9191736,2022-09-30,3360000,부산광역시 강서구
소주동작은도서관,경상남도,양산시,작은도서관,토요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,42,6844,0,0,3,14,경상남도 양산시 소주회야1길 5-26,,055-392-6773,49.0,49.0,https://lib.yangsan.go.kr/YS/main.do,35.40755328,129.1578165,2022-09-23,5380000,경상남도 양산시
수사랑작은도서관,경상남도,양산시,작은도서관,토요일+법정공휴일,10:00,18:00,00:00,00:00,00:00,00:00,26,2024,0,0,5,14,경상남도 양산시  물금읍 물금로 76(커뮤니티센터 1층),,055-364-9261,60.44,60.44,https://lib.yangsan.go.kr/YS/main.do,35.31180035,128.9920512,2022-09-23,5380000,경상남도 양산시
순지작은도서관,경상남도,양산시,작은도서관,법정공휴일,09:00,18:00,09:00,18:00,09:00,18:00,48,9348,7,0,3,14,경상남도 양산시 하북면 신평중앙길 24,경상남도 양산시청,055-382-7941,191.0,191.0,https://lib.yangsan.go.kr/YS/main.do,35.49239784,129.084719,2022-09-23,5380000,경상남도 양산시
신기주공작은도서관,경상남도,양산시,작은도서관,토요일+법정공휴일,14:00,18:00,00:00,00:00,00:00,00:00,47,12457,0,0,3,7,경상남도 양산시 신기서길 19,,055-389-0068,60.0,60.0,https://lib.yangsan.go.kr/YS/main.do,35.35295162,129.0398963,2022-09-23,5380000,경상남도 양산시
쌍용하늘 작은도서관,경상남도,양산시,작은도서관,토요일+법정공휴일,14:00,18:00,00:00,00:00,00:00,00:00,30,11554,0,0,5,14,경상남도 양산시 양주로 97,,055-910-3034,40.0,40.0,https://lib.yangsan.go.kr/YS/main.do,35.33372909,129.0302051,2022-09-23,5380000,경상남도 양산시
하나리움 작은도서관,대구광역시,달성군,작은도서관,월+수+토+ 일+공휴일,11:00,15:00,00:00,23:59,00:00,23:59,15,1500,0,0,5,14,대구광역시 달성군 유가읍 테크노북로 164,,053-617-1661,,85.0,,35.6964163,128.4613098,2023-06-30,3480000,대구광역시 달성군
세계를품은작은도서관,대구광역시,달성군,작은도서관,일+공휴일,14:00,18:00,14:00,18:00,00:00,23:59,20,1966,0,0,5,14,"대구광역시 달성군 논공읍 논공로15길 18, 1층(빛센터)",,,,42.7,,35.7298164453,128.4415552065,2023-06-30,3480000,대구광역시 달성군
LH다사행복작은도서관,대구광역시,달성군,작은도서관,토+일+공휴일,10:00,17:00,00:00,23:59,00:00,23:59,15,1500,0,0,0,0,대구광역시 달성군 다사읍 매곡로 14길 11,,,,50.0,,35.8670679827,128.4549140308,2023-06-30,3480000,대구광역시 달성군
반도유보라3차작은도서관,대구광역시,달성군,작은도서관,토+일+공휴일,09:00,22:00,00:00,23:59,00:00,23:59,22,1650,0,0,5,14,대구광역시 달성군 구지면 국가산단북로 34길 10,,,,119.88,,35.662832124,128.408151273,2023-06-30,3480000,대구광역시 달성군
꽃가람작은도서관,대구광역시,달성군,작은도서관,토+일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,20,1500,0,0,0,0,대구광역시 달성군 옥포읍 돌미로2길 15,,,,65.17,,35.7762256575,128.4380035216,2023-06-30,3480000,대구광역시 달성군
죽곡한신휴플러스작은도서관,대구광역시,달성군,작은도서관,공휴일,09:00,22:00,09:00,22:00,09:00,22:00,20,1200,0,0,5,14,대구광역시 달성군 다사읍 대실역남로 50,,,,131.6,,35.8530820828,128.4629752367,2023-06-30,3480000,대구광역시 달성군
테크노원힐데스하임작은도서관,대구광역시,달성군,작은도서관,토+일+공휴일,14:00,20:00,00:00,23:59,00:00,23:59,20,2105,0,0,5,14,대구광역시 달성군 유가읍 테크노북로 9길 42,,,,143.9675,,35.6932729893,128.467322343,2023-06-30,3480000,대구광역시 달성군
화천어린이도서관,강원도,화천군,공공도서관,매주 월요일,10:00,20:00,10:00,20:00,24:00,24:00,40,27866,200,149,5,14,강원특별자치도 화천군 화천읍 상승로1길 9,(재)화천군인재육성재단,033-442-0078,1.169,882.26,http://hclib.or.kr,38.10384791,127.7023109,2023-07-11,4310000,강원도 화천군
사내도서관,강원도,화천군,공공도서관,매주 월요일,10:00,24:00,10:00,22:00,24:00,24:00,49,23526,200,5,5,14,강원특별자치도 화천군 사내면 수피령로 75,(재)화천군인재육성재단,033-441-7870,1676.0,650.4,http://hclib.or.kr,38.07377307,127.521003,2023-07-11,4310000,강원도 화천군
인천광역시교육청중앙도서관,인천광역시,남동구,공공도서관,공휴일+매주월요일,06:00,22:00,06:00,22:00,09:00,18:00,888,290626,1726,11294,10,15,인천광역시 남동구 정각로 9,인천광역시교육청,032-421-1152,3979.0,5506.0,https://lib.ice.go.kr/jungang/index.do,37.45631112,126.703115,2023-07-07,7310503,인천광역시교육청 인천광역시교육청중앙도서관
인천광역시교육청화도진도서관,인천광역시,동구,공공도서관,매주수요일+국가지정공휴일,06:00,22:00,06:00,22:00,00:00,00:00,662,199335,101,221413,10,14,인천광역시 동구 화도진로 122,인천광역시교육청,032-760-4100,2012.0,3604.0,https://lib.ice.go.kr/hwadojin/index.do,37.48183742,126.6283495,2023-07-10,7310228,인천광역시교육청 인천광역시화도진도서관
선비마을작은도서관,경상남도,산청군,작은도서관,매주토요일+국가지정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,12,15121,0,0,7,7,경상남도 산청군 시천면 남명로234번길 31,경상남도 산청군청,055-974-0190,,69.0,,35.27613314,127.8447867,2023-07-11,5450000,경상남도 산청군
인천광역시교육청부평도서관,인천광역시,부평구,공공도서관,목,06:00,22:00,06:00,22:00,00:00,00:00,1051,239133,95,16046,10,15,인천광역시 부평구 경원대로 1191,인천광역시교육청부평도서관,032-510-7300,5663.0,3374.0,https://lib.ice.go.kr/bupyeong,37.48499721,126.7045879,2023-06-09,7310504,인천광역시교육청 인천광역시교육청부평도서관
착한마음 도서관,경상남도,진주시,작은도서관,월,10:00,18:00,10:00,18:00,14:00,18:00,10,6800,0,0,6800,0,경상남도 진주시 진양호로119번길 12(2층 주뜻교회),착한마음 도서관,055-748-4491,,39.6,,35.16874559,128.052359,2022-12-06,5310000,경상남도 진주시
